Approach,Generation,Replication,Proportion of Desirable Alleles,Phenotypic Value,Inbreeding
ECV Selection,2,9,0.37557142857142856,24.306849,0.1776239258795584
ECV Selection,3,9,0.3517,24.1380428,0.1849949317468011
ECV Selection,4,9,0.3308857142857143,22.8739388,-
ECV Selection,0,10,0.5006635714285714,37.41305558,0.0183657156707725
ECV Selection,1,10,0.45771571428571434,34.99673184,0.1516584591131632
ECV Selection,2,10,0.4335857142857143,30.1901276,0.17249418831972016
ECV Selection,3,10,0.4071571428571429,29.8947318,0.21282003854898018
ECV Selection,4,10,0.36897142857142856,26.6252062,-
ECV Selection,0,11,0.4999692857142857,37.07518276,0.011122743174888945
ECV Selection,1,11,0.4325542857142857,31.77600822,0.12311213679548008
ECV Selection,2,11,0.38071428571428567,35.1789668,0.21649341283261458
ECV Selection,3,11,0.3509,29.8344004,0.19935020901554917
ECV Selection,4,11,0.3235142857142857,25.117771,-
ECV Selection,0,12,0.5003457142857143,30.5526979,0.012501432792157718
ECV Selection,1,12,0.44135714285714284,29.79560696,0.006562244913582672
ECV Selection,2,12,0.4056285714285714,24.3875877,0.10913497331948405
ECV Selection,3,12,0.39052857142857145,21.6301558,0.2165975015537383
ECV Selection,4,12,0.3918,28.5607606,-
ECV Selection,0,13,0.5002614285714286,37.22556801,-0.015400594164187027
ECV Selection,1,13,0.44737571428571427,32.72135018,0.01759075249679935
ECV Selection,2,13,0.42310714285714285,26.8728242,0.17535886850090332
ECV Selection,3,13,0.39204285714285714,29.1833064,0.22278764871902623
ECV Selection,4,13,0.3833571428571429,28.361683,-
ECV Selection,0,14,0.5003392857142858,41.40962677,0.0018804750692291551
ECV Selection,1,14,0.4678185714285715,32.13401642,0.16701555837614798
ECV Selection,2,14,0.39149285714285714,25.5468339,0.21377326158654034
ECV Selection,3,14,0.3466,21.241176,0.22109456807542227
ECV Selection,4,14,0.31785714285714284,21.8533512,-
ECV Selection,0,15,0.5007092857142857,40.11816529,-0.018401149767935096
ECV Selection,1,15,0.43546142857142855,31.28779138,0.08956238177791946
ECV Selection,2,15,0.3722857142857143,19.6013145,0.18516296169355395
ECV Selection,3,15,0.3547,26.6753404,0.21991889294725295
ECV Selection,4,15,0.35062857142857146,23.6632568,-
ECV Selection,0,16,0.49953714285714285,36.68308012,0.030764888983090693
ECV Selection,1,16,0.4356257142857143,28.29169474,0.06634756333677529
ECV Selection,2,16,0.38665714285714287,27.060832,0.18856358059745304
ECV Selection,3,16,0.3559857142857143,25.4967742,0.22208635326106343
ECV Selection,4,16,0.3087714285714286,27.3850938,-
ECV Selection,0,17,0.5000078571428571,31.53261734,-0.013629209781046956
ECV Selection,1,17,0.42865857142857144,32.325423,0.1755892976431912
ECV Selection,2,17,0.36529285714285714,26.357454099999998,0.18867181777386943
ECV Selection,3,17,0.3403857142857143,27.173833,0.23100678054876722
ECV Selection,4,17,0.3232,25.150131,-
ECV Selection,0,18,0.5002085714285714,35.28785228,-0.0015837614318465329
ECV Selection,1,18,0.4324442857142857,39.44674104,0.12723519811201886
ECV Selection,2,18,0.39912142857142857,30.4658602,0.12992917905331805
ECV Selection,3,18,0.3892857142857143,28.685265,0.19745537711376415
ECV Selection,4,18,0.37202857142857143,19.4317536,-
ECV Selection,0,19,0.4992192857142857,39.82508439,-0.009029099208937174
ECV Selection,1,19,0.44125857142857144,33.48368966,0.03696169503087502
ECV Selection,2,19,0.41794285714285717,28.4317316,0.14647623521102504
ECV Selection,3,19,0.39904285714285714,24.6340962,0.18735153964078588
ECV Selection,4,19,0.37152857142857143,31.3189296,-
ECV Selection,0,20,0.5002792857142857,35.23950222,-0.006507518745329781
ECV Selection,1,20,0.47119285714285714,31.18250106,0.10468942153706437
ECV Selection,2,20,0.41782142857142857,29.3924881,0.1756059842062262
ECV Selection,3,20,0.4096857142857143,26.9914184,0.2352391270696388
ECV Selection,4,20,0.37935714285714284,24.5807354,-
ECV Selection,0,21,0.5006264285714286,33.15168622,0.006985936131368924
ECV Selection,1,21,0.43631714285714285,33.11244996,0.14302681375003942
ECV Selection,2,21,0.40190714285714285,24.5413089,0.19126034912494558
ECV Selection,3,21,0.37225714285714284,28.4317192,0.21596313283626106
ECV Selection,4,21,0.36132857142857144,22.5310406,-
ECV Selection,0,22,0.4990478571428571,39.36235902,-0.02744607495501206
ECV Selection,1,22,0.44376,26.3149061,0.07058826238590535
ECV Selection,2,22,0.39817857142857144,30.8094856,0.1711394306345009
ECV Selection,3,22,0.3642285714285714,24.574241,0.22502203048046246
ECV Selection,4,22,0.34694285714285716,26.763866,-
ECV Selection,0,23,0.5001228571428572,36.22253533,-0.03553748965389813
ECV Selection,1,23,0.43864142857142857,31.05191828,0.1561588275527653
ECV Selection,2,23,0.4051571428571429,28.5949755,0.13446542273719356
ECV Selection,3,23,0.34822857142857144,25.8112712,0.22924734287107368
ECV Selection,4,23,0.32935714285714285,25.5776518,-
ECV Selection,0,24,0.5000707142857143,34.84621889,-0.00018687111345888155
ECV Selection,1,24,0.4237985714285714,28.89506278,0.13611301022758587
ECV Selection,2,24,0.37059285714285717,24.5210525,0.19686071836322713
ECV Selection,3,24,0.38075714285714285,20.9752768,0.1588759587264694
ECV Selection,4,24,0.35107142857142853,25.276085,-
ECV Selection,0,25,0.4999935714285714,37.04538633,0.021910996975821013
ECV Selection,1,25,0.40104,29.26496208,0.14513442810134594
ECV Selection,2,25,0.3083642857142857,27.1167738,0.23554007550686348
ECV Selection,3,25,0.28964285714285715,19.2432514,0.2301054775594012
ECV Selection,4,25,0.2656142857142857,19.7552208,-
ECV Selection,0,26,0.5001671428571428,37.41360575,-0.009316986563603243
ECV Selection,1,26,0.46498285714285714,37.99306244,0.14627936731791336
ECV Selection,2,26,0.4191142857142857,39.0408591,0.1865748667872191
ECV Selection,3,26,0.3916,18.5643154,0.21249410655541484
ECV Selection,4,26,0.3631714285714286,31.7800404,-
ECV Selection,0,27,0.5000778571428572,33.41459549,0.022031285754958073
ECV Selection,1,27,0.4363114285714286,28.6239872,0.03045672581453833
ECV Selection,2,27,0.4163928571428572,30.0816866,0.11087308211061042
ECV Selection,3,27,0.40021428571428574,23.3199148,0.19661629897776978
ECV Selection,4,27,0.3877428571428571,28.8572362,-
ECV Selection,0,28,0.49983142857142854,34.81398611,0.018020876324897406
ECV Selection,1,28,0.4573728571428572,28.66902386,0.03625213044811643
ECV Selection,2,28,0.41929285714285713,29.9341015,0.21483623420882555
ECV Selection,3,28,0.3895857142857143,30.9582446,0.20847025502081876
ECV Selection,4,28,0.3706857142857143,29.0133624,-
ECV Selection,0,29,0.49964142857142857,26.65062227,-0.00656728487312525
ECV Selection,1,29,0.4458985714285714,35.43066182,0.11232254313105826
ECV Selection,2,29,0.40785714285714286,25.7517454,0.17713259464431966
ECV Selection,3,29,0.3727,30.0428734,0.2047210794697176
ECV Selection,4,29,0.36155714285714285,23.3755098,-
ECV Selection,0,30,0.49935857142857143,32.49145361,-0.0013933510374463517
ECV Selection,1,30,0.46431428571428573,32.5368446,0.13687921773465997
ECV Selection,2,30,0.41819285714285714,31.7394492,0.2106448077541347
ECV Selection,3,30,0.3660285714285714,25.263747,0.20572456796105773
ECV Selection,4,30,0.36892857142857144,25.2829306,-
