Approach,Generation,Replication,Proportion of Desirable Alleles,Phenotypic Value,Inbreeding
GEBV Selection,1,26,0.6603975,25.9094037,0.17290478244397178
GEBV Selection,2,26,0.738675,29.9473639,0.649684600000517
GEBV Selection,3,26,0.800775,29.875496599999998,0.8782376899926724
GEBV Selection,4,26,0.8185499999999999,33.7641128,-
GEBV Selection,0,27,0.5005025,19.33133921,0.013301893371923938
GEBV Selection,1,27,0.6586525,27.55446328,0.28322470610431927
GEBV Selection,2,27,0.752975,31.85836,0.6653185887222959
GEBV Selection,3,27,0.786675,30.336381199999998,1.3728393158192327
GEBV Selection,4,27,0.8191750000000001,30.7641248,-
GEBV Selection,0,28,0.5002737500000001,19.12065471,0.011953399724414615
GEBV Selection,1,28,0.64662,25.61876636,0.15004303217203713
GEBV Selection,2,28,0.7281125,30.0305844,0.5917935532335704
GEBV Selection,3,28,0.809475,32.0692624,1.038628366284067
GEBV Selection,4,28,0.79695,34.0362184,-
GEBV Selection,0,29,0.5008325,17.65017629,-0.020096366152849123
GEBV Selection,1,29,0.66776,25.96164546,0.2754028568326536
GEBV Selection,2,29,0.76165,32.9096844,1.0299193662475663
GEBV Selection,3,29,0.79405,29.8437088,1.2746233857614697
GEBV Selection,4,29,0.825675,31.290694,-
GEBV Selection,0,30,0.50096,17.42051894,-0.013978618479974786
GEBV Selection,1,30,0.6646,24.9980461,0.10589113075931579
GEBV Selection,2,30,0.7397875,28.8014911,0.7083260415233703
GEBV Selection,3,30,0.75795,33.1266972,1.1845839734229435
GEBV Selection,4,30,0.783725,31.8794646,-
